SNP	LG	CM
2_39331	1	48.96
2_48086	1	48.96
2_17848	1	48.96
2_04420	1	48.96
2_04421	1	48.96
2_46988	1	48.96
2_11968	1	48.96
2_28699	1	48.96
2_32601	1	48.96
2_17389	1	48.96
2_27987	1	49.43
2_46151	1	49.43
2_18298	1	49.92
2_34923	1	49.92
2_36477	1	49.92
2_04472	1	49.92
2_23482	1	49.92
2_23709	1	49.92
2_23710	1	49.92
2_24594	1	49.92
2_30702	1	49.92
2_33646	1	49.92
2_34687	1	49.92
2_35726	1	49.92
2_36734	1	49.92
2_47745	1	49.92
2_50377	1	49.92
2_55562	1	49.92
2_03008	1	49.92
2_54920	1	49.92
2_06466	1	49.92
2_10274	1	49.92
2_24593	1	49.92
2_27127	1	49.92
2_36735	1	49.92
2_36989	1	49.92
2_47274	1	49.92
2_52677	1	49.92
2_47977	1	49.92
2_36783	1	50.41
2_37099	1	50.90
2_46418	1	50.90
2_34401	1	50.90
2_13121	1	51.38
2_16503	1	51.38
2_23465	1	51.38
2_43062	1	51.38
2_44889	1	51.38
1_1088	1	51.38
2_31861	1	51.38
2_34724	1	51.38
2_26033	1	51.38
2_35532	1	51.88
2_41333	1	51.88
2_09567	1	51.88
2_25079	1	51.88
2_25080	1	51.88
2_27967	1	51.88
2_35015	1	51.88
2_35399	1	51.88
2_35400	1	51.88
2_37280	1	51.88
2_37780	1	51.88
2_38666	1	51.88
2_08819	1	51.88
2_08820	1	51.88
2_25081	1	51.88
2_27966	1	51.88
2_36604	1	51.88
2_36721	1	51.88
2_38667	1	51.88
2_53167	1	51.88
2_52808	1	52.13
2_26158	1	52.56
2_55508	1	52.56
2_09741	1	52.56
2_20532	1	52.56
2_20533	1	52.56
2_29774	1	52.56
2_35596	1	52.56
2_03999	1	52.56
2_18665	1	52.56
2_36174	1	52.56
2_01204	1	52.56
2_33011	1	52.56
2_35498	1	52.56
2_37219	1	52.56
2_37220	1	52.56
2_53389	1	52.56
2_55467	1	52.56
2_11556	1	53.19
2_29102	1	53.19
2_14896	1	53.44
2_18473	1	53.44
2_50573	1	53.44
2_14892	1	53.44
2_43854	1	53.44
2_53769	1	53.44
2_03980	1	53.44
2_31820	1	53.44
2_32254	1	53.44
2_31821	1	53.44
2_02385	1	53.95
2_29882	1	54.50
1_0222	1	54.88
2_01897	1	54.88
2_03940	1	54.88
2_09611	1	54.88
2_13254	1	54.88
2_13255	1	54.88
2_13525	1	54.88
2_13526	1	54.88
2_19597	1	54.88
2_20225	1	54.88
2_30162	1	54.88
2_30761	1	54.88
2_33054	1	54.88
2_35543	1	54.88
2_05064	1	54.88
2_15213	1	54.88
2_15812	1	54.88
2_28104	1	54.88
2_34123	1	54.88
2_35082	1	54.88
2_35654	1	54.88
2_32381	1	55.19
2_11475	1	55.72
2_11103	1	55.72
2_16292	1	55.72
2_19577	1	55.72
2_19011	1	56.24
2_16975	1	56.24
2_16977	1	56.24
2_17551	1	56.24
2_16183	1	56.24
2_16184	1	56.24
1_1177	1	56.24
2_05751	1	56.24
2_52131	1	56.24
1_0460	1	56.77
2_25283	1	56.77
2_25216	1	56.77
2_05078	1	56.77
2_30529	1	56.77
2_30530	1	56.77
2_20545	1	56.77
2_10540	1	56.77
2_03831	1	57.30
2_00005	1	58.04
2_14240	1	58.04
2_21088	1	58.04
2_29393	1	58.04
2_34826	1	58.04
2_35064	1	58.04
2_35485	1	58.04
2_35502	1	58.04
2_36303	1	58.04
2_38930	1	58.04
1_0748	1	58.04
2_24450	1	58.04
2_32560	1	58.04
2_34638	1	58.04
2_35484	1	58.04
2_17123	1	58.57
2_08935	1	58.57
2_16075	1	58.57
2_07754	1	59.31
2_02295	1	59.82
2_19774	1	59.82
2_51664	1	59.82
2_13022	1	59.82
2_25475	1	59.82
2_10788	1	60.14
2_10790	1	60.14
2_27912	1	60.14
2_09108	1	60.90
2_18745	1	60.90
2_26735	1	60.90
2_05392	1	60.90
2_05393	1	60.90
2_41276	1	60.90
2_09109	1	60.90
2_09005	1	61.43
2_24184	1	61.43
2_49452	1	61.43
2_50797	1	61.43
2_54218	1	61.43
2_21059	1	61.43
2_51138	1	61.43
2_09831	1	61.43
2_47746	1	61.93
2_42825	1	61.93
2_13848	1	62.65
2_11738	1	63.60
2_17953	1	64.13
2_44244	1	64.13
2_10518	1	64.13
2_25954	1	64.13
2_44420	1	64.13
2_06772	1	64.66
2_13483	1	64.66
2_52335	1	64.66
2_11662	1	64.66
2_11661	1	64.66
2_28893	1	64.66
2_04062	1	65.18
2_04063	1	65.18
2_26248	1	65.18
2_04222	1	65.18
2_22489	1	65.18
2_32298	1	65.18
2_09010	1	65.71
2_29889	1	65.71
2_08954	1	65.71
2_03152	1	66.24
2_04258	1	66.24
2_09500	1	66.24
2_28639	1	66.24
2_28730	1	66.24
2_10820	1	66.24
2_25689	1	66.24
2_28638	1	66.24
2_36021	1	66.24
2_39880	1	66.24
2_50815	1	66.24
2_14872	1	66.24
2_22567	1	66.77
2_22568	1	66.77
2_27335	1	66.77
2_27431	1	66.77
2_47404	1	66.77
2_10511	1	66.77
2_12374	1	66.77
2_24105	1	66.77
2_27337	1	66.77
2_34064	1	66.77
2_09000	1	66.77
2_24107	1	66.77
2_08534	1	66.77
2_10512	1	66.77
2_10513	1	66.77
2_12375	1	66.77
2_24106	1	66.77
2_31964	1	66.77
2_34063	1	66.77
2_20274	1	67.30
2_25965	1	67.30
2_33823	1	67.30
2_16549	1	67.83
2_00746	1	67.83
2_01872	1	67.83
2_07663	1	67.83
2_07965	1	67.83
2_09528	1	67.83
2_09529	1	67.83
2_11056	1	67.83
2_13175	1	67.83
2_16878	1	67.83
2_16879	1	67.83
2_19285	1	67.83
2_22507	1	67.83
2_52463	1	67.83
2_27851	1	67.83
1_0811	1	67.83
2_01353	1	67.83
2_01388	1	67.83
2_01389	1	67.83
2_03462	1	67.83
2_07664	1	67.83
2_07964	1	67.83
2_11055	1	67.83
2_25946	1	67.83
2_29995	1	67.83
2_31519	1	67.83
2_32828	1	68.35
2_19361	1	68.35
2_38712	1	68.35
2_00525	1	69.09
2_00699	1	69.09
2_04913	1	69.09
2_27466	1	69.09
2_29492	1	69.09
2_30531	1	69.09
1_0835	1	69.09
2_02896	1	69.09
2_04916	1	69.09
2_16567	1	69.09
2_20429	1	69.09
2_21034	1	69.09
2_34975	1	69.79
2_35589	1	69.79
2_36558	1	69.79
2_36907	1	69.79
2_34935	1	69.79
2_34936	1	69.79
2_36906	1	69.79
2_37145	1	69.79
2_03437	1	70.19
2_12771	1	70.19
2_36219	1	70.19
2_35475	1	70.19
2_36969	1	70.19
2_38877	1	70.85
2_32397	1	71.27
2_19673	1	71.27
2_28252	1	71.27
2_29103	1	71.27
2_34765	1	71.27
2_35196	1	71.27
2_35875	1	71.27
2_36754	1	71.27
2_37661	1	71.27
2_54099	1	71.27
2_16940	1	71.27
2_16941	1	71.27
2_19674	1	71.27
2_34766	1	71.27
2_35195	1	71.27
2_37662	1	71.27
2_35557	1	71.27
2_48960	1	71.48
2_23044	1	71.90
2_31794	1	71.90
2_54144	1	71.90
2_13300	1	72.33
1_0727	1	72.33
2_03670	1	72.33
2_07336	1	72.33
2_10231	1	72.33
2_13299	1	72.33
2_13478	1	72.33
2_14498	1	72.33
2_16169	1	72.33
2_16170	1	72.33
2_19527	1	72.33
2_20153	1	72.33
2_24251	1	72.33
2_29342	1	72.33
2_29864	1	72.33
2_11814	1	72.33
2_30600	1	72.33
2_30603	1	72.33
2_34233	1	72.33
2_24250	1	72.33
2_02267	1	72.33
2_02637	1	72.33
2_07335	1	72.33
2_07347	1	72.33
2_07348	1	72.33
2_13216	1	72.33
2_13217	1	72.33
2_13477	1	72.33
2_14495	1	72.33
2_14496	1	72.33
2_14497	1	72.33
2_14940	1	72.33
2_14941	1	72.33
2_21164	1	72.33
2_34411	1	72.33
2_30602	1	72.33
2_34477	1	72.33
2_07544	1	72.33
2_03149	1	72.75
2_13549	1	72.75
2_15792	1	72.75
2_22203	1	72.75
2_22204	1	72.75
2_33951	1	72.75
2_13548	1	72.75
2_22907	1	72.75
2_23718	1	73.17
2_23719	1	73.17
2_41107	1	73.17
2_02973	1	73.17
2_02974	1	73.17
2_05728	1	73.81
2_11977	1	74.23
2_29011	1	74.23
2_11255	1	74.23
2_11616	1	74.23
2_30879	1	74.23
2_32236	1	74.23
2_53923	1	74.23
2_04805	1	74.65
2_33511	1	74.65
2_04804	1	74.65
2_52642	1	74.65
2_06947	1	75.29
2_22601	1	75.29
2_35634	1	75.29
2_07830	1	76.56
2_07833	1	76.56
2_23387	1	76.56
2_36560	1	76.56
2_16591	1	76.56
2_30309	1	76.56
2_14408	1	76.98
2_49575	1	76.98
2_52461	1	77.40
2_16350	1	77.40
2_05504	1	77.83
2_34440	1	77.83
2_36347	1	77.83
2_09434	1	77.83
2_19013	1	77.83
2_28668	1	78.25
2_19256	1	78.25
2_35021	1	78.88
2_28776	1	78.88
2_33449	1	78.88
2_27968	1	79.34
2_44018	1	79.34
2_34079	1	79.34
2_15259	1	80.29
2_30564	1	80.29
2_15258	1	80.29
2_29645	1	80.29
2_30003	1	80.29
2_31218	1	80.29
2_34614	1	80.29
2_30625	1	80.81
2_12784	1	81.34
2_12934	1	81.34
2_12936	1	81.34
2_16286	1	81.34
2_16876	1	81.34
2_18188	1	81.34
2_30664	1	81.34
1_1415	1	81.34
2_11024	1	81.34
2_25394	1	81.34
2_27407	1	81.34
2_31508	1	81.34
2_52666	1	81.34
2_03978	1	81.87
2_36571	1	81.87
2_12674	1	81.87
2_32962	1	81.87
2_48830	1	81.87
2_02360	1	82.40
2_03559	1	82.40
2_03560	1	82.40
2_07543	1	82.40
2_08248	1	82.40
2_11773	1	82.40
2_12946	1	82.40
2_13482	1	82.40
2_19504	1	82.40
2_25235	1	82.40
2_27520	1	82.40
2_28935	1	82.40
2_29968	1	82.40
2_40013	1	82.40
2_43498	1	82.40
2_44900	1	82.40
2_02569	1	82.40
2_03558	1	82.40
2_11772	1	82.40
2_14724	1	82.40
2_18355	1	82.40
2_21581	1	82.40
2_24956	1	82.40
2_25993	1	82.40
2_31503	1	82.40
2_32490	1	82.40
2_34555	1	82.40
2_45172	1	82.40
2_45725	1	82.40
2_53850	1	82.40
2_54472	1	82.40
2_32395	2	0.00
2_05489	2	0.00
2_11731	2	0.00
2_17155	2	0.00
2_27453	2	0.00
2_29744	2	0.00
2_35994	2	0.00
2_32988	2	0.00
2_54034	2	0.00
2_00227	2	0.49
2_00228	2	0.49
2_03611	2	0.49
2_11777	2	0.49
2_26008	2	0.49
2_32665	2	0.98
2_14192	2	0.98
2_19640	2	0.98
2_05745	2	0.98
2_14891	2	0.98
2_29529	2	0.98
1_0268	2	1.49
2_36749	2	1.49
2_14885	2	1.84
2_23854	2	1.84
2_23855	2	1.84
2_35194	2	1.84
2_47382	2	1.84
1_0184	2	1.84
2_18599	2	1.84
2_19057	2	1.84
2_28365	2	1.84
2_34163	2	1.84
2_35364	2	1.84
2_35955	2	1.84
2_36310	2	1.84
2_45234	2	1.84
2_08734	2	2.38
2_08735	2	2.38
2_27919	2	2.93
2_09532	2	2.93
2_30933	2	2.93
2_00515	2	2.93
2_02414	2	2.93
2_34054	2	2.93
2_34781	2	2.93
2_35585	2	2.93
2_35802	2	2.93
2_36770	2	2.93
2_02415	2	2.93
2_16908	2	2.93
2_09533	2	2.93
1_1371	2	2.93
2_23616	2	2.93
2_28363	2	2.93
2_10881	2	2.93
2_16882	2	2.93
2_26354	2	2.93
2_36702	2	2.93
2_53159	2	2.93
2_55162	2	2.93
2_30375	2	2.93
2_02433	2	3.39
2_33218	2	3.95
2_08476	2	4.69
2_01487	2	5.25
2_09021	2	5.25
2_16260	2	5.25
2_21091	2	5.25
2_22944	2	5.25
2_01486	2	5.25
2_06758	2	5.25
2_10093	2	5.25
2_10094	2	5.25
2_16261	2	5.25
2_20352	2	5.25
2_21090	2	5.25
2_22943	2	5.25
2_24036	2	5.25
2_33439	2	5.25
2_27223	2	5.25
2_33934	2	5.79
2_33406	2	6.28
2_51377	2	6.28
2_01680	2	6.77
2_37823	2	6.77
2_54294	2	7.30
2_02367	2	7.30
2_20368	2	7.30
2_08582	2	7.30
2_23142	2	7.30
2_01709	2	7.30
2_08581	2	7.30
2_34715	2	7.30
2_28124	2	7.86
2_09920	2	8.37
2_41665	2	8.37
2_13001	2	8.37
2_33738	2	8.37
2_28314	2	8.37
2_33816	2	8.37
2_17266	2	8.85
2_27648	2	9.27
2_14952	2	9.27
2_24769	2	9.27
2_07858	2	9.27
2_27555	2	9.64
2_00238	2	9.64
2_13859	2	9.64
2_14311	2	9.64
2_25918	2	9.64
2_29563	2	9.64
2_07626	2	9.64
2_08726	2	9.64
2_18362	2	9.64
2_05961	2	9.64
2_23235	2	9.64
2_24541	2	9.64
2_07629	2	9.64
2_18392	2	9.64
2_31199	2	9.64
2_32727	2	9.64
2_34290	2	9.64
2_46156	2	9.82
2_53380	2	9.82
2_21647	2	10.16
2_46731	2	10.16
2_28388	2	10.70
2_10018	2	10.70
2_46211	2	10.70
2_19209	2	10.70
2_51615	2	10.70
2_49060	2	10.70
2_23832	2	11.06
2_50458	2	11.06
2_18922	2	11.06
2_26431	2	11.06
2_28135	2	11.06
2_03383	2	11.06
2_32826	2	11.06
2_40883	2	11.06
2_31266	2	11.06
2_40655	2	11.24
2_11527	2	11.24
2_14740	2	11.24
2_01735	2	11.56
2_07055	2	11.56
2_17110	2	11.56
2_17111	2	11.56
2_23276	2	11.56
2_49650	2	11.56
2_08034	2	11.56
2_01736	2	11.56
2_35951	2	11.89
2_03112	2	12.37
2_22937	2	12.37
2_37028	2	12.37
2_07449	2	12.69
2_27467	2	12.69
2_14278	2	12.69
2_13354	2	13.01
2_14807	2	13.01
2_16335	2	13.01
2_17682	2	13.01
2_22169	2	13.01
2_27103	2	13.01
2_28653	2	13.01
2_29391	2	13.01
2_33595	2	13.01
2_53690	2	13.01
2_55144	2	13.01
2_07446	2	13.01
2_28654	2	13.01
1_1523	2	13.01
2_08770	2	13.01
2_14806	2	13.01
2_14875	2	13.01
2_21228	2	13.01
2_29886	2	13.01
2_24617	2	13.32
2_44104	2	13.32
2_14303	2	13.32
2_16453	2	13.32
2_20573	2	13.32
2_29723	2	13.32
2_35341	2	13.32
2_16452	2	13.32
2_00130	2	13.32
2_02219	2	13.32
2_23386	2	13.63
2_19586	2	13.63
2_01592	2	13.63
2_06564	2	13.63
2_23290	2	13.63
2_01795	2	13.63
2_28377	2	13.89
2_16234	2	13.89
2_28378	2	13.89
2_16235	2	13.89
2_04715	2	13.96
2_43218	2	13.96
2_04714	2	13.96
2_14046	2	13.96
2_26474	2	13.96
2_36599	2	14.16
2_25110	2	14.16
2_09052	2	14.33
2_13949	2	14.33
2_22132	2	14.33
2_22872	2	14.33
2_29594	2	14.33
2_34094	2	14.33
2_10002	2	14.33
2_18762	2	14.33
2_27344	2	14.33
2_28336	2	14.33
2_42178	2	14.33
2_27273	2	14.33
2_05487	2	14.33
2_06872	2	14.33
2_11091	2	14.33
2_11092	2	14.33
1_1258	2	14.33
2_22087	2	14.33
2_44464	2	14.33
2_00492	2	14.33
2_11976	2	14.33
2_22088	2	14.33
2_27519	2	14.33
2_47826	2	14.33
2_49543	2	14.33
2_10621	2	14.50
2_02420	2	14.50
2_34171	2	14.50
2_35100	2	14.50
2_36803	2	14.50
2_51399	2	14.50
2_54122	2	14.50
2_55494	2	14.50
2_12409	2	14.50
2_12445	2	14.50
2_12446	2	14.50
2_32945	2	14.50
2_36674	2	14.50
2_37112	2	14.50
2_48018	2	14.50
2_51127	2	14.50
2_51559	2	14.83
2_06208	2	14.83
2_25905	2	14.83
2_38449	2	14.83
2_38450	2	14.83
2_41376	2	14.83
2_08492	2	14.83
2_47261	2	14.83
2_04289	2	14.83
2_37244	2	14.83
2_51120	2	14.99
2_00411	2	14.99
2_17367	2	14.99
2_20292	2	14.99
2_37605	2	14.99
2_09120	2	14.99
2_14361	2	14.99
2_11096	2	14.99
2_35835	2	14.99
2_35940	2	14.99
2_34580	2	15.32
2_07477	2	15.49
2_51681	2	15.49
2_12125	2	15.65
2_20649	2	15.65
2_22903	2	15.65
2_28772	2	15.65
2_37476	2	15.65
2_48006	2	15.65
2_50587	2	15.65
2_42343	2	15.65
1_0792	2	15.65
2_01080	2	15.65
2_21573	2	15.65
2_22904	2	15.65
2_24896	2	15.65
2_18715	2	15.98
2_18714	2	16.31
2_30300	2	16.31
2_16536	2	16.31
2_18556	2	16.31
2_45454	2	16.31
2_54275	2	16.31
2_23268	2	16.86
2_12171	2	17.50
2_31799	2	17.50
2_08340	2	17.50
2_27169	2	17.50
2_27964	2	17.50
2_43170	2	17.50
2_49314	2	17.50
2_50448	2	17.50
2_54331	2	17.50
2_54735	2	17.50
2_54900	2	17.50
2_41178	2	17.50
2_17656	2	17.50
2_40689	2	17.50
2_49066	2	17.50
2_08817	2	17.50
2_09986	2	17.50
2_09987	2	17.50
2_45481	2	17.50
2_17388	2	17.83
2_00392	2	17.83
2_07480	2	17.83
2_16652	2	17.83
2_16835	2	17.83
2_19809	2	17.83
2_32459	2	17.83
2_43902	2	17.83
2_51782	2	17.83
2_53828	2	17.83
2_11969	2	17.83
1_0337	2	17.83
2_00118	2	17.83
2_01106	2	17.83
2_04612	2	17.83
2_08121	2	17.83
2_08861	2	17.83
2_16651	2	17.83
2_20213	2	17.83
2_21745	2	17.83
2_22919	2	17.83
2_24489	2	17.83
2_24599	2	17.83
2_27038	2	17.83
2_08122	2	17.83
2_13251	2	18.16
2_18303	2	18.49
2_32783	2	18.49
2_34184	2	18.98
2_51413	2	19.63
1_0164	2	19.79
2_43338	2	19.79
2_44640	2	19.79
2_50934	2	20.17
2_52648	2	20.17
2_25119	2	20.39
2_00706	2	21.45
2_22913	2	21.45
2_32886	2	21.45
2_49143	2	21.45
2_55281	2	21.45
2_01509	2	21.45
2_50413	2	21.45
2_00707	2	21.45
2_28580	2	21.45
2_33141	2	21.45
2_43162	2	21.45
2_07522	2	21.45
2_35113	2	22.02
2_20956	2	22.58
2_05669	2	23.15
2_18403	2	23.15
2_33403	2	23.15
2_41403	2	23.15
2_50796	2	23.15
2_00538	2	23.15
2_05670	2	23.15
2_22955	2	23.15
2_33652	2	23.15
2_09241	2	23.71
2_07577	2	23.71
2_43564	2	23.71
2_04965	2	23.71
2_06779	2	23.71
2_01015	2	24.26
2_18646	2	24.26
2_10520	2	24.26
2_46460	2	24.26
2_41631	2	24.26
2_01016	2	24.26
2_11708	2	24.26
2_26187	2	24.26
2_11709	2	24.26
2_52917	2	24.80
2_12236	2	24.80
2_28887	2	24.80
2_37743	2	24.80
2_50281	2	24.80
2_39375	2	24.80
2_44883	2	24.80
2_51707	2	24.80
2_00440	2	25.33
2_29424	2	25.33
2_41895	2	25.33
2_51750	2	25.33
2_08902	2	25.33
2_08903	2	25.33
2_15746	2	25.33
2_33073	2	25.33
2_44884	2	25.33
2_55134	2	25.33
2_42667	2	25.65
2_51482	2	26.06
2_20888	2	26.40
2_16462	2	26.40
2_16463	2	26.40
2_49683	2	26.40
2_49400	2	26.95
2_54146	2	26.95
2_00865	2	26.95
2_16330	2	27.49
2_26639	2	27.49
2_26640	2	27.49
2_32036	2	27.99
2_51424	2	27.99
2_52818	2	27.99
2_42204	2	28.31
2_47859	2	28.31
2_38779	2	28.79
2_11749	2	28.79
2_11750	2	28.79
2_19017	2	28.79
2_19162	2	28.79
2_25901	2	28.79
2_42330	2	28.79
2_45539	2	28.79
2_45960	2	28.79
2_37638	2	28.79
2_04614	2	28.79
2_05562	2	28.79
2_16802	2	28.79
2_20527	2	28.79
2_26798	2	28.79
2_28920	2	28.79
2_41834	2	28.79
2_46588	2	28.79
2_55593	2	29.27
2_43429	2	29.90
2_37399	2	29.90
2_34848	2	29.90
2_38580	2	29.90
2_42108	2	30.36
2_52766	2	30.36
2_48845	2	30.36
2_46466	2	30.80
2_08391	2	31.22
2_38872	2	31.22
2_33544	2	31.22
2_40373	2	31.22
2_34919	2	31.22
1_0453	2	31.63
2_37529	2	31.63
2_38244	2	31.63
2_44676	2	32.20
2_24382	2	32.20
2_27676	2	32.20
2_35149	2	32.20
2_35624	2	32.20
2_35701	2	32.20
2_37080	2	32.20
2_40187	2	32.20
2_41136	2	32.20
2_42249	2	32.20
2_46871	2	32.20
2_51943	2	32.20
2_52582	2	32.20
2_53181	2	32.20
2_55417	2	32.20
2_12005	2	32.20
2_28427	2	32.20
2_28428	2	32.20
2_53477	2	32.20
2_13080	2	32.20
2_55218	2	32.20
2_49945	2	32.20
2_28502	2	32.20
2_21234	2	32.20
2_37128	2	32.20
2_37422	2	32.20
2_42422	2	32.20
2_47361	2	32.20
2_47353	2	32.20
2_34824	2	32.20
2_55427	2	32.20
2_41452	2	32.20
2_37215	2	32.20
2_44082	2	32.20
2_26435	2	32.59
2_47729	2	32.59
2_46839	2	32.59
2_00708	2	32.59
2_17426	2	32.59
2_21018	2	32.59
2_27205	2	32.59
2_42419	2	32.59
2_50264	2	32.59
2_53967	2	32.59
2_54653	2	32.59
2_46181	2	32.59
2_13650	2	32.59
2_34436	2	32.59
2_47358	2	32.59
2_37460	2	32.59
2_39203	2	32.59
2_42457	2	32.59
2_52723	2	32.59
2_09818	2	32.59
2_16165	2	32.59
2_17427	2	32.59
2_18075	2	32.59
2_32813	2	32.59
2_46173	2	32.59
2_51871	2	32.59
2_52051	2	32.59
2_52466	2	32.59
2_04340	2	32.59
2_24736	2	32.59
2_41219	2	32.90
1_0284	2	33.19
2_27714	2	33.19
2_34210	2	33.19
2_37582	2	33.19
2_39151	2	33.19
2_38208	2	33.65
2_21107	2	33.95
2_43794	2	33.95
2_14766	2	33.95
2_17514	2	33.95
2_34258	2	33.95
2_38897	2	33.95
2_43786	2	33.95
2_03937	2	33.95
2_40155	2	33.95
2_41670	2	33.95
2_26659	2	33.95
2_30170	2	33.95
2_31401	2	33.95
2_37608	2	33.95
2_39685	2	33.95
2_41101	2	33.95
2_43807	2	33.95
2_43851	2	33.95
2_44461	2	33.95
2_47355	2	33.95
2_53851	2	33.95
2_23639	2	33.95
2_50218	2	33.95
2_46739	2	33.95
2_05517	2	33.95
2_26658	2	33.95
2_28286	2	33.95
2_34297	2	33.95
2_37607	2	33.95
2_38972	2	33.95
2_40773	2	33.95
2_42387	2	33.95
2_42759	2	33.95
2_44237	2	33.95
2_47399	2	33.95
2_48535	2	33.95
2_11399	2	34.13
2_43662	2	34.13
2_44603	2	34.13
2_38696	2	34.13
2_00006	2	34.13
2_03239	2	34.13
2_17354	2	34.13
2_17355	2	34.13
2_24453	2	34.13
2_48104	2	34.13
2_46078	2	34.13
2_34738	2	34.13
2_00073	2	34.13
2_26381	2	34.13
2_42031	2	34.13
2_47143	2	34.13
2_04501	2	34.62
2_07871	2	34.62
2_12463	2	34.62
2_14116	2	34.62
2_31310	2	34.62
2_32708	2	34.62
2_37626	2	34.62
2_42277	2	34.62
2_46198	2	34.62
2_46522	2	34.62
2_47145	2	34.62
2_50848	2	34.62
2_11988	2	34.62
2_18902	2	34.62
2_22829	2	34.62
2_23565	2	34.62
2_29015	2	34.62
2_39060	2	34.62
2_44365	2	34.62
2_44906	2	34.62
2_48123	2	34.62
2_48825	2	34.62
2_51037	2	34.62
2_36627	2	34.62
2_04060	2	34.62
2_10362	2	34.62
2_49453	2	34.62
2_25958	2	34.62
2_50715	2	34.62
2_43567	2	34.76
2_37627	2	34.76
1_1139	2	34.76
2_53146	2	34.91
2_47627	2	35.23
2_31314	2	35.23
2_45530	2	35.72
2_46950	2	35.72
2_14336	2	35.72
2_34644	2	35.72
2_38668	2	35.72
2_51319	2	35.72
2_52467	2	35.72
2_09134	2	35.72
2_09135	2	35.72
2_02388	2	35.72
2_35230	2	35.72
2_04641	2	36.02
2_40081	2	36.02
2_06783	2	36.02
2_08961	2	36.02
2_27241	2	36.02
2_30412	2	36.02
2_51922	2	36.02
2_48202	2	36.12
2_22453	2	36.12
2_07322	2	36.12
2_53213	2	36.36
2_37522	2	36.36
2_24322	2	36.36
2_32522	2	36.61
2_45657	2	36.61
2_25171	2	36.61
2_39243	2	36.61
2_39620	2	36.61
2_32831	2	36.61
2_24259	2	36.86
2_19441	2	36.86
2_24258	2	36.86
2_24959	2	36.86
2_30692	2	36.86
2_46029	2	36.86
2_55172	2	36.86
2_12939	2	37.10
2_06975	2	37.35
2_09929	2	37.35
2_09931	2	37.35
2_09932	2	37.35
2_10045	2	37.35
2_18167	2	37.35
2_54104	2	37.35
1_0525	2	37.35
1_1048	2	37.35
2_08507	2	37.60
2_17108	2	37.60
2_51040	2	37.60
2_17109	2	37.60
2_18909	2	37.60
2_52128	2	37.69
2_29617	2	37.97
1_1505	2	37.97
2_01669	2	37.97
2_01670	2	37.97
2_02003	2	37.97
2_04758	2	37.97
2_09638	2	37.97
2_11065	2	37.97
2_14246	2	37.97
2_14821	2	37.97
2_15289	2	37.97
2_23041	2	37.97
2_23529	2	37.97
2_25401	2	37.97
2_27874	2	37.97
2_28707	2	37.97
2_28850	2	37.97
2_28851	2	37.97
2_29618	2	37.97
2_32313	2	37.97
2_34339	2	37.97
2_39112	2	37.97
2_42057	2	37.97
2_47670	2	37.97
2_52141	2	37.97
2_03128	2	37.97
2_09639	2	37.97
2_09761	2	37.97
2_13996	2	37.97
2_13998	2	37.97
2_13999	2	37.97
2_14247	2	37.97
2_18459	2	37.97
2_29608	2	37.97
2_29609	2	37.97
2_46553	2	37.97
2_05144	2	38.29
2_05143	2	38.29
2_15554	2	38.29
2_29832	2	38.29
2_01939	2	38.29
2_32515	2	38.29
2_34144	2	38.29
2_24328	2	38.60
2_04671	2	38.60
2_04673	2	38.60
2_14829	2	38.60
2_14830	2	38.60
2_49087	2	38.60
2_50717	2	38.85
2_29624	2	38.85
1_0934	2	38.85
2_35471	2	39.10
2_37031	2	39.10
2_19103	2	39.35
2_24687	2	39.35
2_24688	2	39.35
2_36976	2	39.35
2_39983	2	39.35
2_46429	2	39.35
2_32469	2	39.35
2_06543	2	39.43
2_06544	2	39.43
2_00815	2	39.43
2_00816	2	39.43
2_06580	2	39.43
2_06582	2	39.43
2_06629	2	39.43
2_08972	2	39.43
2_19573	2	39.43
2_41543	2	39.43
2_43619	2	39.43
2_46971	2	39.43
2_48458	2	39.43
2_42002	2	39.43
2_05798	2	39.43
2_00636	2	39.43
2_02376	2	39.43
2_05211	2	39.43
2_05799	2	39.43
2_09582	2	39.43
2_11590	2	39.43
2_26176	2	39.43
2_26671	2	39.43
2_50444	2	39.43
2_53395	2	39.43
2_00635	2	39.43
2_51928	2	39.43
2_20222	2	39.43
2_40026	2	39.43
1_0219	2	39.43
2_06581	2	39.43
2_07765	2	39.43
2_08226	2	39.43
2_08227	2	39.43
2_24957	2	39.43
2_54364	2	39.43
2_06242	2	39.43
2_06243	2	39.43
2_11589	2	39.43
2_36359	2	39.43
2_52579	2	39.43
2_40455	2	39.43
2_17071	2	39.84
2_22996	2	39.84
2_26797	2	39.84
2_51889	2	39.84
2_47492	2	39.84
2_00405	2	39.84
2_03431	2	39.84
2_12186	2	39.84
2_17999	2	39.84
2_19077	2	39.84
2_21559	2	39.84
2_45933	2	39.84
2_43434	2	39.84
1_1059	2	39.84
2_43817	2	39.84
1_1096	2	39.92
1_1428	2	39.92
2_04830	2	39.92
2_06796	2	39.92
2_09847	2	39.92
2_12758	2	39.92
2_28402	2	39.92
2_29599	2	39.92
2_29600	2	39.92
2_29807	2	39.92
2_07070	2	39.92
2_20010	2	39.92
2_03253	2	39.92
2_03254	2	39.92
2_03283	2	39.92
2_04168	2	39.92
2_10308	2	39.92
2_10641	2	39.92
2_20011	2	39.92
2_26543	2	39.92
