SNP	LG	CM
2_12062	1	54.745
2_12596	1	54.745
2_27413	1	54.745
2_30016	1	54.745
2_30062	1	54.745
2_36727	1	54.745
2_43010	1	54.745
2_43785	1	54.745
2_44858	1	54.745
2_45129	1	54.745
2_46534	1	54.745
2_54966	1	54.745
2_39127	1	55.283
2_01818	1	55.283
1_0320	1	56.37
2_08869	1	56.37
2_09208	1	56.37
2_15537	1	56.37
2_20551	1	56.37
2_31864	1	56.37
2_32414	1	56.37
2_32491	1	56.37
2_34814	1	56.37
2_35042	1	56.37
2_36245	1	56.37
2_36246	1	56.37
2_36621	1	56.37
2_38018	1	56.37
2_40867	1	56.37
2_41077	1	56.37
2_41250	1	56.37
2_44718	1	56.37
2_46274	1	56.37
2_46744	1	56.37
2_47688	1	56.37
2_48009	1	56.37
2_48229	1	56.37
2_50624	1	56.37
2_51302	1	56.37
2_51630	1	56.37
2_52447	1	56.37
2_53257	1	56.37
2_08868	1	56.37
2_30090	1	56.37
2_43587	1	56.37
2_49004	1	56.37
2_49270	1	56.37
2_54178	1	56.37
2_03070	1	56.908
2_20531	1	56.908
2_21901	1	56.908
2_33454	1	56.908
2_36143	1	56.908
2_36144	1	56.908
2_39297	1	56.908
2_40741	1	56.908
2_49839	1	56.908
2_03071	1	56.908
2_10863	1	57.995
2_43247	1	57.995
2_03251	1	58.532
2_05624	1	58.532
2_12059	1	58.532
2_12588	1	58.532
2_25824	1	58.532
2_26811	1	58.532
2_31105	1	58.532
2_31571	1	58.532
2_33160	1	58.532
2_48595	1	58.532
2_49821	1	58.532
2_52120	1	58.532
2_53671	1	58.532
2_53717	1	58.532
2_41612	1	60.181
2_50785	1	60.181
2_33880	1	60.181
2_51969	1	60.181
2_02879	1	60.719
2_22991	1	60.719
2_28081	1	60.719
2_29012	1	60.719
2_34071	1	60.719
2_34072	1	60.719
2_34230	1	60.719
2_39103	1	60.719
2_45287	1	60.719
2_08700	1	60.719
2_08701	1	60.719
2_09219	1	60.719
2_29763	1	60.719
2_33572	1	60.719
2_43475	1	60.719
2_53563	1	60.719
2_55161	1	60.719
2_12948	1	61.257
2_29257	1	61.257
2_30045	1	61.257
2_32976	1	61.257
2_37313	1	61.257
2_38763	1	61.257
2_38764	1	61.257
2_52793	1	61.257
2_54360	1	61.257
2_54713	1	61.257
2_11898	1	61.257
2_11899	1	61.257
2_18682	1	61.257
2_20058	1	61.257
2_34205	1	61.257
2_50232	1	61.257
2_53211	1	61.257
2_53405	1	61.257
2_28175	1	61.794
2_34659	1	61.794
2_15199	1	63.443
2_25855	1	63.443
2_55228	1	63.443
2_33621	1	63.443
2_42815	1	64.53
2_43033	1	64.53
2_53535	1	64.53
2_02760	1	64.53
2_20897	1	64.53
2_25666	1	64.53
2_48853	1	64.53
2_42873	1	65.068
1_0950	1	66.155
2_13987	1	66.155
2_05315	1	67.242
2_00251	1	67.78
2_02361	1	67.78
2_02362	1	67.78
2_10620	1	67.78
2_14451	1	67.78
2_16914	1	67.78
2_16994	1	67.78
2_17493	1	67.78
2_18157	1	67.78
2_19849	1	67.78
2_21379	1	67.78
2_21730	1	67.78
2_21731	1	67.78
2_24965	1	67.78
2_26159	1	67.78
2_33400	1	67.78
2_42248	1	67.78
2_51794	1	67.78
2_55528	1	67.78
2_01425	1	67.78
2_01426	1	67.78
2_14450	1	67.78
2_16915	1	67.78
2_16995	1	67.78
2_17766	1	67.78
2_18156	1	67.78
2_21380	1	67.78
2_39126	1	67.78
2_43892	1	67.78
2_53558	1	67.78
2_28334	1	68.318
2_31260	1	68.318
2_41166	1	68.318
2_51076	1	68.318
2_51557	1	68.318
2_52563	1	68.318
1_0100	1	68.318
2_09985	1	68.318
2_39528	1	68.318
2_40020	1	68.318
2_40346	1	68.318
2_54757	1	68.318
2_00375	1	68.855
2_11116	1	68.855
2_15077	1	68.855
2_19043	1	68.855
2_20726	1	68.855
2_20727	1	68.855
2_28657	1	68.855
2_33332	1	68.855
2_33456	1	68.855
2_47373	1	68.855
2_49161	1	68.855
2_51292	1	68.855
2_00374	1	68.855
2_00376	1	68.855
2_26663	1	68.855
2_26665	1	68.855
2_29947	1	68.855
2_46476	1	68.855
2_47066	1	68.855
2_47928	1	68.855
2_04428	1	69.393
2_31147	1	69.393
2_11540	1	75
2_26190	1	75
2_28252	1	75
2_29103	1	75
2_32397	1	75
2_37661	1	75
2_46119	1	75
2_48960	1	75
2_54099	1	75
2_54441	1	75
2_16911	1	75
2_26191	1	75
2_28865	1	75
2_30871	1	75
2_37662	1	75
2_53086	1	75
2_10230	1	76.087
2_10231	1	76.087
2_22272	1	76.087
2_02637	1	76.087
2_03670	1	76.625
2_03671	1	76.625
2_13478	1	76.625
2_21165	1	76.625
2_24251	1	76.625
2_07347	1	76.625
2_07348	1	76.625
2_13216	1	76.625
2_13217	1	76.625
2_13477	1	76.625
2_14495	1	76.625
2_14496	1	76.625
2_14542	1	76.625
2_29341	1	76.625
2_29863	1	76.625
2_50871	1	76.625
2_10554	1	77.163
2_28543	1	77.163
2_34480	1	77.163
2_07336	1	77.163
2_17903	1	77.163
2_26910	1	77.163
2_30603	1	77.163
2_30604	1	77.163
2_34478	1	77.163
2_03149	1	77.7
2_06144	1	77.7
2_40887	1	77.7
2_01413	1	77.7
2_03150	1	77.7
2_11011	1	77.7
2_13548	1	77.7
2_33710	1	77.7
2_29561	1	84.366
2_18189	1	87.178
2_31422	2	0
2_00227	2	0
2_00228	2	0
2_14388	2	0
2_21266	2	0
2_07297	2	0.538
2_27408	2	1.076
2_30934	2	2.163
2_15203	2	2.7
2_14563	2	3.788
2_33218	2	3.788
2_34683	2	3.788
2_14564	2	3.788
2_42079	2	3.788
2_28435	2	4.875
2_08582	2	5.412
2_24223	2	5.412
2_34472	2	5.412
2_34715	2	5.412
2_55139	2	5.412
2_08581	2	5.412
2_23142	2	5.412
2_30587	2	5.412
2_52096	2	5.412
2_19934	2	5.956
2_49616	2	5.956
2_07960	2	6.499
2_20368	2	6.499
2_43417	2	6.499
2_50412	2	6.499
2_54294	2	6.499
2_01709	2	6.499
2_02366	2	7.037
2_02367	2	7.037
2_28124	2	7.037
2_45844	2	7.037
2_03392	2	7.575
2_09920	2	7.575
2_13001	2	7.575
2_25909	2	7.575
2_41665	2	7.575
1_1067	2	7.575
2_01867	2	7.575
2_04517	2	7.575
2_26398	2	7.575
2_28314	2	7.575
2_33816	2	7.575
2_02672	2	8.112
2_27531	2	8.112
2_27532	2	8.112
2_07707	2	8.65
2_07857	2	8.65
2_07858	2	8.65
2_14953	2	8.65
2_25918	2	8.65
2_28590	2	8.65
2_29321	2	8.65
2_54239	2	8.65
2_03405	2	8.65
2_07708	2	8.65
2_07955	2	8.65
2_09965	2	8.65
2_10857	2	8.65
2_12494	2	8.65
2_14952	2	8.65
2_21941	2	8.65
2_27938	2	8.65
2_28589	2	8.65
2_28623	2	8.65
2_31585	2	8.65
2_43003	2	8.65
2_44568	2	8.65
2_35261	2	9.188
2_14310	2	9.725
2_26944	2	9.725
2_31199	2	9.725
1_0113	2	9.725
2_22360	2	9.725
2_22361	2	9.725
2_28303	2	9.725
2_33560	2	9.725
2_04655	2	10.263
2_04656	2	10.263
2_07100	2	10.263
2_10156	2	10.263
2_13306	2	10.263
2_19209	2	10.263
2_46731	2	10.263
2_46914	2	10.263
2_49060	2	10.263
2_51615	2	10.263
2_53380	2	10.263
2_10354	2	10.263
2_24790	2	10.263
2_28388	2	10.263
2_28567	2	10.263
2_29381	2	10.263
2_34290	2	10.263
2_39570	2	10.263
2_45151	2	10.263
2_45804	2	10.263
2_21552	2	11.35
2_11527	2	11.888
2_14105	2	11.888
2_18922	2	11.888
2_28135	2	11.888
2_09365	2	11.888
2_14740	2	11.888
2_20618	2	11.888
2_29651	2	11.888
2_29652	2	11.888
2_31266	2	11.888
2_01591	2	12.425
2_01592	2	12.425
2_02944	2	12.425
2_05040	2	12.425
2_07448	2	12.425
2_07661	2	12.425
2_08771	2	12.425
2_13353	2	12.425
2_14278	2	12.425
2_14279	2	12.425
2_14304	2	12.425
2_14875	2	12.425
2_16336	2	12.425
2_16453	2	12.425
2_20573	2	12.425
2_22936	2	12.425
2_22937	2	12.425
2_23058	2	12.425
2_23290	2	12.425
2_23385	2	12.425
2_23457	2	12.425
2_23801	2	12.425
2_24617	2	12.425
2_29016	2	12.425
2_29886	2	12.425
2_33551	2	12.425
2_33595	2	12.425
2_35341	2	12.425
2_39293	2	12.425
2_42163	2	12.425
2_42803	2	12.425
2_46247	2	12.425
2_46309	2	12.425
2_55150	2	12.425
1_1523	2	12.425
2_00130	2	12.425
2_02943	2	12.425
2_05041	2	12.425
2_07447	2	12.425
2_07449	2	12.425
2_14303	2	12.425
2_14305	2	12.425
2_14807	2	12.425
2_16452	2	12.425
2_19412	2	12.425
2_19760	2	12.425
2_21228	2	12.425
2_22796	2	12.425
2_23059	2	12.425
2_23386	2	12.425
2_23800	2	12.425
2_27467	2	12.425
2_27468	2	12.425
2_28654	2	12.425
2_29723	2	12.425
2_36892	2	12.425
2_38903	2	12.425
2_04138	2	12.963
2_08031	2	12.963
2_09051	2	12.963
2_10949	2	12.963
2_13949	2	12.963
2_18820	2	12.963
2_22872	2	12.963
2_27859	2	12.963
2_29594	2	12.963
2_30853	2	12.963
2_53165	2	12.963
2_01665	2	12.963
2_01666	2	12.963
2_04137	2	12.963
2_07113	2	12.963
2_08030	2	12.963
2_09052	2	12.963
2_10002	2	12.963
2_15610	2	12.963
2_15611	2	12.963
2_19553	2	12.963
2_27344	2	12.963
2_28036	2	12.963
2_28336	2	12.963
2_31471	2	12.963
2_34094	2	12.963
2_51568	2	12.963
2_54427	2	12.963
2_11604	2	13.501
2_11605	2	13.501
2_11975	2	13.501
2_28102	2	13.501
2_39464	2	13.501
2_40599	2	13.501
2_45438	2	13.501
2_27519	2	13.501
2_32796	2	13.501
2_54860	2	13.501
2_55227	2	13.501
1_1258	2	14.038
2_00491	2	14.038
2_02986	2	14.038
2_05488	2	14.038
2_48716	2	14.038
2_00492	2	14.038
2_02987	2	14.038
2_05487	2	14.038
2_22087	2	14.038
2_22088	2	14.038
2_42178	2	14.038
2_49543	2	14.038
2_04670	2	14.576
2_20154	2	14.576
2_20155	2	14.576
2_40480	2	14.576
2_10621	2	14.576
2_44464	2	14.576
2_51032	2	14.576
2_04288	2	15.663
2_51559	2	15.663
2_55072	2	15.663
2_06208	2	15.663
2_15131	2	15.663
2_36530	2	16.75
1_0792	2	17.288
2_09119	2	17.288
2_09120	2	17.288
2_14361	2	17.288
2_14362	2	17.288
2_21573	2	17.288
2_34640	2	17.288
2_51200	2	17.288
1_0021	2	17.288
2_07476	2	17.288
2_07477	2	17.288
2_17366	2	17.288
2_17367	2	17.288
2_20292	2	17.288
2_21572	2	17.288
2_31378	2	17.288
2_34580	2	17.288
2_37605	2	17.288
1_0089	2	17.826
1_2034	2	17.826
2_01079	2	17.826
2_08340	2	17.826
2_08818	2	17.826
2_10243	2	17.826
2_11193	2	17.826
2_11430	2	17.826
2_12171	2	17.826
2_14319	2	17.826
2_16357	2	17.826
2_22904	2	17.826
2_24898	2	17.826
2_27169	2	17.826
2_27964	2	17.826
2_27965	2	17.826
2_37475	2	17.826
2_38948	2	17.826
2_39549	2	17.826
2_42343	2	17.826
2_43170	2	17.826
2_44438	2	17.826
2_44781	2	17.826
2_46340	2	17.826
2_48024	2	17.826
2_48465	2	17.826
2_48583	2	17.826
2_49314	2	17.826
2_51579	2	17.826
2_52311	2	17.826
2_54289	2	17.826
2_54331	2	17.826
2_54735	2	17.826
2_02134	2	17.826
2_02135	2	17.826
2_02754	2	17.826
2_07986	2	17.826
2_07987	2	17.826
2_08817	2	17.826
2_09986	2	17.826
2_09987	2	17.826
2_10242	2	17.826
2_10244	2	17.826
2_10245	2	17.826
2_12125	2	17.826
2_14266	2	17.826
2_16358	2	17.826
2_20649	2	17.826
2_20650	2	17.826
2_22903	2	17.826
2_23268	2	17.826
2_24897	2	17.826
2_28772	2	17.826
2_30491	2	17.826
2_30492	2	17.826
2_37476	2	17.826
2_41972	2	17.826
2_43528	2	17.826
2_45327	2	17.826
2_46140	2	17.826
2_47360	2	17.826
2_48006	2	17.826
2_50587	2	17.826
2_51930	2	17.826
2_54850	2	17.826
2_07521	2	21.24
2_07522	2	21.24
2_21352	2	21.24
2_25092	2	21.24
2_28580	2	21.24
2_33141	2	21.24
2_34501	2	21.24
2_38952	2	21.24
2_43162	2	21.24
2_00706	2	21.24
2_01509	2	21.24
2_07523	2	21.24
2_22912	2	21.24
2_22913	2	21.24
2_31449	2	21.24
2_50413	2	21.24
2_55281	2	21.24
1_1086	2	22.327
2_11716	2	22.327
2_15060	2	22.327
2_30509	2	22.327
2_32934	2	22.327
2_32964	2	22.327
2_41631	2	22.327
2_44883	2	22.327
2_51707	2	22.327
2_53831	2	22.327
2_11636	2	22.327
2_11715	2	22.327
2_12236	2	22.327
2_15061	2	22.327
2_28887	2	22.327
2_37743	2	22.327
2_46460	2	22.327
2_50281	2	22.327
2_41549	2	22.865
2_16330	2	26.279
2_38498	2	26.279
2_43118	2	26.279
2_50874	2	26.279
2_43553	2	28.503
2_44885	2	28.503
2_45765	2	28.503
2_15448	2	28.503
2_37753	2	28.503
2_38124	2	28.503
2_41976	2	28.503
2_42726	2	28.503
2_47967	2	28.503
2_48251	2	28.503
2_21971	2	30.726
2_03357	2	30.726
2_03358	2	30.726
2_20989	2	30.726
2_44672	2	30.726
2_47329	2	30.726
2_49000	2	30.726
2_49724	2	30.726
2_51235	2	30.726
2_14066	2	31.814
2_34437	2	31.814
2_34436	2	31.814
2_42408	2	32.351
2_42666	2	32.351
2_04828	2	32.351
2_34260	2	32.351
2_37698	2	32.351
2_00038	2	32.889
2_21107	2	32.889
2_24463	2	32.889
2_34738	2	32.889
2_38896	2	32.889
2_39695	2	32.889
2_40155	2	32.889
2_41101	2	32.889
2_43807	2	32.889
2_43851	2	32.889
2_44936	2	32.889
2_45299	2	32.889
2_46149	2	32.889
2_04644	2	32.889
2_04645	2	32.889
2_05517	2	32.889
2_14750	2	32.889
2_14751	2	32.889
2_14766	2	32.889
2_23077	2	32.889
2_23912	2	32.889
2_28286	2	32.889
2_29628	2	32.889
2_30522	2	32.889
2_34258	2	32.889
2_34297	2	32.889
2_38897	2	32.889
2_47008	2	32.889
2_47630	2	32.889
2_55354	2	32.889
1_1139	2	33.427
2_00006	2	33.427
2_01285	2	33.427
2_03475	2	33.427
2_03489	2	33.427
2_03937	2	33.427
2_03938	2	33.427
2_04060	2	33.427
2_04641	2	33.427
2_05113	2	33.427
2_10362	2	33.427
2_11399	2	33.427
2_11989	2	33.427
2_12835	2	33.427
2_14115	2	33.427
2_17185	2	33.427
2_18044	2	33.427
2_18463	2	33.427
2_19566	2	33.427
2_24453	2	33.427
2_25726	2	33.427
2_25959	2	33.427
2_26659	2	33.427
2_27457	2	33.427
2_28019	2	33.427
2_28467	2	33.427
2_30170	2	33.427
2_30508	2	33.427
2_31401	2	33.427
2_32789	2	33.427
2_33562	2	33.427
2_33600	2	33.427
2_37544	2	33.427
2_37608	2	33.427
2_38208	2	33.427
2_38310	2	33.427
2_38669	2	33.427
2_39404	2	33.427
2_39685	2	33.427
2_39907	2	33.427
2_40081	2	33.427
2_40452	2	33.427
2_40896	2	33.427
2_41115	2	33.427
2_41124	2	33.427
2_41153	2	33.427
2_41260	2	33.427
2_41670	2	33.427
2_41823	2	33.427
2_42031	2	33.427
2_42102	2	33.427
2_42874	2	33.427
2_43662	2	33.427
2_43672	2	33.427
2_44003	2	33.427
2_44317	2	33.427
2_44327	2	33.427
2_44461	2	33.427
2_44603	2	33.427
2_45530	2	33.427
2_46069	2	33.427
2_46393	2	33.427
2_46398	2	33.427
2_46861	2	33.427
2_46950	2	33.427
2_47355	2	33.427
2_47485	2	33.427
2_47814	2	33.427
2_47947	2	33.427
2_48114	2	33.427
2_48202	2	33.427
2_48407	2	33.427
2_48652	2	33.427
2_49377	2	33.427
2_49439	2	33.427
2_49453	2	33.427
2_49787	2	33.427
2_49905	2	33.427
2_50921	2	33.427
2_50995	2	33.427
2_52199	2	33.427
2_52675	2	33.427
2_53851	2	33.427
2_53945	2	33.427
2_54009	2	33.427
2_54118	2	33.427
2_54193	2	33.427
2_54220	2	33.427
2_54267	2	33.427
2_54930	2	33.427
2_55325	2	33.427
2_00073	2	33.427
2_04463	2	33.427
2_04464	2	33.427
2_04501	2	33.427
2_04640	2	33.427
2_05112	2	33.427
2_06783	2	33.427
2_07871	2	33.427
2_08961	2	33.427
2_11988	2	33.427
2_12462	2	33.427
2_12463	2	33.427
2_12836	2	33.427
2_13719	2	33.427
2_13720	2	33.427
2_14116	2	33.427
2_14335	2	33.427
2_18347	2	33.427
2_18902	2	33.427
2_20789	2	33.427
2_20969	2	33.427
2_21782	2	33.427
2_22453	2	33.427
2_22829	2	33.427
2_22860	2	33.427
2_24998	2	33.427
2_25725	2	33.427
2_27241	2	33.427
2_27625	2	33.427
2_29015	2	33.427
2_30412	2	33.427
2_30712	2	33.427
2_31310	2	33.427
2_32708	2	33.427
2_34363	2	33.427
2_34432	2	33.427
2_37477	2	33.427
2_37543	2	33.427
2_37607	2	33.427
2_37626	2	33.427
2_37627	2	33.427
2_38668	2	33.427
2_38972	2	33.427
2_39060	2	33.427
2_39300	2	33.427
2_39614	2	33.427
2_39683	2	33.427
2_39841	2	33.427
2_39943	2	33.427
2_40357	2	33.427
2_40773	2	33.427
2_41717	2	33.427
2_42159	2	33.427
2_42277	2	33.427
2_42387	2	33.427
2_42703	2	33.427
2_42759	2	33.427
2_42761	2	33.427
2_43313	2	33.427
2_43413	2	33.427
2_43426	2	33.427
2_43567	2	33.427
2_43605	2	33.427
2_43633	2	33.427
2_43794	2	33.427
2_44237	2	33.427
2_44365	2	33.427
2_44741	2	33.427
2_45217	2	33.427
2_45326	2	33.427
2_46198	2	33.427
2_46346	2	33.427
2_46522	2	33.427
2_47145	2	33.427
2_47399	2	33.427
2_48012	2	33.427
2_48123	2	33.427
2_48427	2	33.427
2_48495	2	33.427
2_48535	2	33.427
2_48794	2	33.427
2_48977	2	33.427
2_49475	2	33.427
2_49964	2	33.427
2_50810	2	33.427
2_50848	2	33.427
2_51037	2	33.427
2_52017	2	33.427
2_52118	2	33.427
2_52284	2	33.427
2_53034	2	33.427
2_53146	2	33.427
2_53302	2	33.427
2_54015	2	33.427
2_55138	2	33.427
2_55154	2	33.427
2_02041	2	33.964
2_07322	2	33.964
2_22869	2	33.964
2_24322	2	33.964
2_38239	2	33.964
2_38447	2	33.964
2_38448	2	33.964
2_40805	2	33.964
2_02222	2	33.964
2_24321	2	33.964
2_32831	2	33.964
2_37522	2	33.964
2_39243	2	33.964
2_39620	2	33.964
2_40444	2	33.964
2_44006	2	33.964
2_49670	2	33.964
2_06974	2	34.502
2_24258	2	34.502
2_55172	2	34.502
2_12938	2	34.502
2_12939	2	34.502
2_24259	2	34.502
2_48539	2	34.502
2_49580	2	34.502
2_52350	2	34.502
2_09639	2	35.04
2_17109	2	35.04
2_51792	2	35.04
2_54872	2	35.04
2_09638	2	35.04
2_28707	2	35.577
2_50538	2	35.577
2_46826	2	36.664
1_0585	2	36.664
2_29629	2	37.202
2_20060	2	37.74
2_27684	2	37.74
2_46611	2	38.277
2_11589	2	39.926
2_04028	2	39.926
2_53433	2	39.926
2_06630	2	41.013
2_27619	2	41.013
2_28401	2	43.262
1_1428	2	43.806
2_09847	2	43.806
2_29807	2	43.806
2_54928	2	43.806
2_03253	2	43.806
2_10640	2	43.806
2_13278	2	43.806
2_23916	2	43.806
2_55327	2	43.806
2_13454	2	44.893
2_19489	2	44.893
1_0041	2	44.893
2_02183	2	44.893
2_13453	2	44.893
2_29430	2	44.893
2_34565	2	44.893
2_19746	2	45.43
2_02301	2	45.968
2_15628	2	45.968
2_09339	2	46.506
2_43233	2	46.506
2_39895	2	46.506
2_41523	2	46.506
2_11577	2	47.043
2_32899	2	47.043
2_39118	2	47.043
2_01835	2	47.581
2_09618	2	47.581
2_08214	2	47.581
2_03954	2	49.23
2_21626	2	49.23
2_30483	2	49.23
2_54497	2	49.23
2_55164	2	49.23
1_1158	2	49.23
2_21627	2	49.23
2_24386	2	49.23
2_24387	2	49.23
2_31712	2	49.23
2_34788	2	49.23
2_44202	2	49.23
2_06804	2	49.768
2_06805	2	49.768
2_10144	2	49.768
2_12045	2	49.768
2_12976	2	49.768
2_18226	2	49.768
2_19902	2	49.768
2_29030	2	49.768
2_29950	2	49.768
2_32998	2	49.768
2_46013	2	49.768
1_0062	2	49.768
2_03145	2	49.768
2_06123	2	49.768
2_08931	2	49.768
2_14236	2	49.768
2_18227	2	49.768
2_46976	2	49.768
2_01769	2	50.305
2_01768	2	50.305
2_12852	2	50.305
2_12853	2	50.305
2_15601	2	50.305
2_30104	2	50.305
2_10084	2	51.392
2_23363	2	51.392
2_23365	2	51.392
2_23366	2	51.392
2_25380	2	51.392
2_28367	2	51.392
2_32766	2	51.392
2_41608	2	51.392
2_02103	2	51.392
2_23364	2	51.392
2_25379	2	51.392
2_25381	2	51.392
2_48866	2	51.392
2_21364	2	51.93
2_44724	2	51.93
2_05821	2	53.017
2_13268	2	53.017
2_29369	2	53.017
2_49566	2	53.017
2_13267	2	53.017
2_29368	2	53.017
2_29370	2	53.017
2_08806	2	53.555
2_08807	2	53.555
2_08808	2	53.555
2_30921	2	53.555
2_39802	2	53.555
2_18184	2	53.555
2_18185	2	53.555
2_19808	2	54.092
2_09526	2	54.63
2_28186	2	54.63
2_32383	2	54.63
2_21861	2	54.63
2_21862	2	54.63
2_03822	2	55.168
2_16739	2	55.168
2_16740	2	55.168
2_18454	2	55.168
2_25770	2	55.168
2_31892	2	55.168
2_38803	2	55.168
2_38934	2	55.168
2_38935	2	55.168
2_40139	2	55.168
2_48714	2	55.168
2_49407	2	55.168
2_51426	2	55.168
2_03060	2	55.168
2_05053	2	55.168
2_19252	2	55.168
2_19833	2	55.168
2_23883	2	55.168
2_28260	2	55.168
2_31044	2	55.168
2_31927	2	55.168
2_34129	2	55.168
2_38016	2	55.168
2_38017	2	55.168
2_39102	2	55.168
2_39290	2	55.168
2_49476	2	55.168
2_50470	2	55.168
2_53792	2	55.168
2_41777	2	55.705
2_52434	2	55.705
2_19606	2	56.243
2_22074	2	56.243
2_22220	2	56.243
2_22221	2	56.243
2_50577	2	56.243
2_33548	2	56.243
2_17103	2	56.781
2_17104	2	56.781
2_24130	2	56.781
2_38355	2	56.781
2_49498	2	56.781
2_03655	2	56.781
2_10946	2	56.781
2_24131	2	56.781
2_32742	2	57.868
2_32930	2	57.868
2_17947	2	57.868
2_19515	2	58.406
2_39385	2	58.406
2_41478	2	58.406
2_02235	2	58.943
2_02236	2	58.943
2_08202	2	58.943
2_15119	2	58.943
2_15120	2	58.943
2_27362	2	58.943
2_27363	2	58.943
2_31014	2	58.943
1_1431	2	58.943
2_06009	2	58.943
2_06010	2	58.943
2_08203	2	58.943
2_23379	2	58.943
2_23380	2	58.943
2_28163	2	58.943
2_21278	2	59.481
2_00871	2	60.018
2_06774	2	60.018
2_11363	2	60.018
2_15460	2	60.018
2_22300	2	60.018
2_22301	2	60.018
2_27237	2	60.018
2_31176	2	60.018
2_32368	2	60.018
2_39222	2	60.018
2_40561	2	60.018
2_03458	2	60.018
2_03459	2	60.018
2_04791	2	60.018
2_06678	2	60.018
2_06679	2	60.018
2_06775	2	60.018
2_08797	2	60.018
2_11364	2	60.018
2_11396	2	60.018
2_13455	2	60.018
2_20300	2	60.018
2_21695	2	60.018
2_21953	2	60.018
2_25943	2	60.018
2_26456	2	60.018
2_27236	2	60.018
2_29431	2	60.018
2_45446	2	60.018
2_48779	2	60.018
2_50000	2	60.018
2_51617	2	60.018
2_53091	2	60.018
2_55174	2	60.018
2_00541	2	61.106
2_08120	2	61.106
2_19032	2	61.106
2_23596	2	61.106
2_26960	2	61.106
2_27329	2	61.106
2_28386	2	61.106
2_31305	2	61.106
2_45031	2	61.106
2_53348	2	61.106
2_54906	2	61.106
2_00542	2	61.106
2_00723	2	61.106
2_06452	2	61.106
2_08119	2	61.106
2_08472	2	61.106
2_08473	2	61.106
2_10241	2	61.106
2_17931	2	61.106
2_17932	2	61.106
2_18060	2	61.106
2_20157	2	61.106
2_22366	2	61.106
2_23594	2	61.106
2_33675	2	61.106
2_35873	2	61.106
2_48216	2	61.106
2_48228	2	61.106
2_50471	2	61.106
2_51351	2	61.106
2_53269	2	61.106
2_00101	2	61.643
2_02127	2	61.643
2_04048	2	61.643
2_17904	2	61.643
2_19204	2	61.643
2_32015	2	61.643
2_00102	2	61.643
2_11382	2	61.643
2_18380	2	61.643
2_24369	2	61.643
2_29784	2	61.643
2_31677	2	61.643
2_34492	2	61.643
2_46747	2	61.643
1_1157	2	62.181
2_07143	2	62.181
2_09327	2	62.181
2_09328	2	62.181
2_09605	2	62.181
2_09606	2	62.181
2_10303	2	62.181
2_22425	2	62.181
2_31285	2	62.181
2_41546	2	62.181
2_42453	2	62.181
2_48722	2	62.181
2_52125	2	62.181
2_53207	2	62.181
2_54128	2	62.181
2_54505	2	62.181
2_09326	2	62.181
2_09329	2	62.181
2_09712	2	62.181
2_09713	2	62.181
2_10302	2	62.181
2_13157	2	62.181
2_45152	2	62.181
1_0741	2	63.268
2_01186	2	63.268
2_22151	2	63.268
2_30892	2	63.268
2_31693	2	63.268
2_32148	2	63.268
2_32836	2	63.268
2_48719	2	63.268
2_51388	2	63.268
2_53894	2	63.268
2_02154	2	63.268
2_05397	2	63.268
2_10428	2	63.268
2_11437	2	63.268
2_14966	2	63.268
2_16722	2	63.268
2_19047	2	63.268
2_19048	2	63.268
2_23429	2	63.268
2_42096	2	63.268
2_43942	2	63.268
2_51939	2	63.268
2_04808	2	63.806
2_04810	2	63.806
2_04811	2	63.806
2_12484	2	63.806
2_12686	2	63.806
2_13151	2	63.806
2_17094	2	63.806
2_17095	2	63.806
2_19325	2	63.806
2_28078	2	63.806
2_47709	2	63.806
2_03422	2	63.806
2_03423	2	63.806
2_04812	2	63.806
2_05498	2	63.806
2_08483	2	63.806
2_09212	2	63.806
2_09447	2	63.806
2_12485	2	63.806
2_12687	2	63.806
2_20550	2	63.806
2_26509	2	63.806
2_26785	2	63.806
2_33034	2	63.806
2_50972	2	63.806
2_04447	2	64.343
2_09213	2	64.343
2_23574	2	64.343
2_04446	2	64.343
2_09214	2	64.343
2_20189	2	64.343
2_01146	2	64.881
2_01367	2	64.881
2_01368	2	64.881
2_03503	2	64.881
2_05470	2	64.881
2_05472	2	64.881
2_05473	2	64.881
2_05615	2	64.881
2_05617	2	64.881
2_10378	2	64.881
2_12398	2	64.881
2_12399	2	64.881
2_15369	2	64.881
2_16303	2	64.881
2_17405	2	64.881
2_19058	2	64.881
2_21763	2	64.881
2_25962	2	64.881
2_32232	2	64.881
2_42954	2	64.881
2_43081	2	64.881
2_44107	2	64.881
2_48021	2	64.881
2_52806	2	64.881
2_54652	2	64.881
1_0144	2	64.881
1_1033	2	64.881
2_00191	2	64.881
2_03505	2	64.881
2_03506	2	64.881
2_05471	2	64.881
2_05616	2	64.881
2_05618	2	64.881
2_10379	2	64.881
2_11309	2	64.881
2_15368	2	64.881
2_16302	2	64.881
2_17406	2	64.881
2_19296	2	64.881
2_20583	2	64.881
2_21736	2	64.881
2_23189	2	64.881
2_24693	2	64.881
2_27940	2	64.881
2_40910	2	64.881
2_47099	2	64.881
2_48476	2	64.881
2_27939	2	65.419
1_0985	2	66.506
2_08191	2	66.506
2_16153	2	66.506
2_16154	2	66.506
2_30223	2	66.506
2_30224	2	66.506
2_18207	2	67.593
2_18208	2	67.593
2_27499	2	67.593
2_54169	2	67.593
2_15936	2	68.136
